Thu Mar 05 01:19:43 +0000 2020," Hey @ baybarsorsek @ dpfunke , co-founder Altnews , signatory @ factchecknet , sharing video saying people India busy searching document CAA . Lie ! CAA nothing Indians . instead correcting , @ zoo_bear promoting . https : //t.co/mkjuKQFiGX",New Delhi
Thu Mar 05 01:19:58 +0000 2020, UN High Commissioner Human Rights Michelle Bachelet moving file intervention application Supreme Court Citizenship Amendment Act ( CAA ) . https : //t.co/Clc5dPQakR,India
Thu Mar 05 01:19:59 +0000 2020, Say No To CAA # saynotocaa https : //t.co/WxTY9D6xES,
Thu Mar 05 01:20:04 +0000 2020," Dear Tax payers , slap face . Instead arresting BJP leader Kapil Mishra responsible Delhi violence , given security Delhi Police . BJP made mockery vote taken ppl granted . Shameful . # SupremeCourt # Holi # Modi # Cabinet # CAA",
Thu Mar 05 01:20:07 +0000 2020," RT @ swadesh_yadav69 : Rahul Gandhi visits burnt school riot-hit Delhi , says 'violence hate destroyed India 's future ' https : //t.co/SnS…","हरियाणा, भारत"
Thu Mar 05 01:20:09 +0000 2020," # IndiasMuslims would like thank @ AmanWadud putting across communities view points @ USCIRF Hearing Citizenship Laws Religious Freedom . Aman Wadud lawyer & amp ; India 's leading , foremost & amp ; oldest NRC activist , provided Legal support NRC Victims . https : //t.co/E5cIMdpfgz",
Thu Mar 05 01:20:24 +0000 2020, Ask show NRC draft,
Thu Mar 05 01:20:51 +0000 2020," UN High Commissioner Human Rights files intervention plea Supreme Court CAA , India protests… https : //t.co/TAetc5baDx","Sialkot, Pakistan"
Thu Mar 05 01:20:52 +0000 2020, 20 campuses committed joining # HoliAgainstHindutva action upcoming March . Check @ timesofindia ’ article growing coalition : https : //t.co/kTUlix5gkP,Everywhere At Once 
Thu Mar 05 01:21:02 +0000 2020, @ OpIndia_com @ UnSubtleDesi could part report !,
Thu Mar 05 01:21:03 +0000 2020, HYOOO ZAYN MOVED TO CAA HE LEFT WME EYE,
Thu Mar 05 01:21:04 +0000 2020, Harsh Mander filed mercy pleas Yakub Memon Ajmal Kasab . Harsh Mander seen inciting mobs state India . Old habits die hard ...,
Thu Mar 05 01:21:26 +0000 2020," The peace appeals news channels rang hollow week since channels led sustained campaign label anti-CAA protestors 'jihadi ' , 'anti-nationals ' good terrorists . Full episode : https : //t.co/uAhTlnlx1y https : //t.co/KVdzgh89vp",🏳️‍🌈
Thu Mar 05 01:21:47 +0000 2020, WORLD TOUR IS COMING OMF,
Thu Mar 05 01:22:11 +0000 2020, Protester came participate Young India March CAA/NRC/NPR slapped delhi police personnel . @ DelhiPolice tell ’ fault ? We demand immediate suspension arrogant policeman @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Q3obNTwtJO,
Thu Mar 05 01:22:12 +0000 2020," Is India becoming non-functional anarchist state , soon state controlled local gangsters ? Dai… https : //t.co/ULUq0eA6Z9",United States
Thu Mar 05 01:22:13 +0000 2020, @ JNUSUofficial Pathetic organization like spread false information run propaganda ! Then play victim car… https : //t.co/iJIIEBtSjf,
Thu Mar 05 01:22:17 +0000 2020," @ simonmaginn @ JohnRentoul @ jeremycorbyn I suppose could discussion meaning 'antisemitism ' whether meaning changed Labour fully adopted IHRA ! In view , time Labour bound IHRA def. , 's controlled LFI/JLM/BoD/CAA/Collier et al..","Dublin City, Ireland"
Thu Mar 05 01:22:21 +0000 2020, RT @ Chhabiy : What happened FIR ? @ DelhiPolice,Everywhere 
Thu Mar 05 01:22:32 +0000 2020, Actor Yashpal Sharma came heavily # BJP leader # KapilMishra & amp ; leaders gave provocative remarks right # Delhiriots called # violence glimpse # Gujaratriots2002 . He also criticised # CAA saying induced fear & amp ; increase paperwork https : //t.co/xtilgu8uVT,
Thu Mar 05 01:22:33 +0000 2020," The Delhi police recovered many eight dead bodies sewage drains , following Delhi Anti-Hindu riots carried pretext “ peaceful ” Anti-CAA protests https : //t.co/0Z5Hw9I4Fe","Bengaluru, India"
Thu Mar 05 01:23:06 +0000 2020, Now concerned Corona Virus reported citt city . Leave CAA already passed law .,Bharat Desh
Thu Mar 05 01:23:10 +0000 2020, # CAA Sets Temporary Policy Limit Travel In-House Meetings Due # Coronavirus https : //t.co/7W0YS7MJZb https : //t.co/U9lYSJXfmp,San Francisco
Thu Mar 05 01:23:22 +0000 2020," RSScal , shame .",
Thu Mar 05 01:23:28 +0000 2020, Ran 10.08 km Nike+ Run Club # NikePlus # NRC https : //t.co/ayJk4SbzMM,"Tokyo, JAPAN"
Thu Mar 05 01:23:29 +0000 2020, Just thoughts : Since NRC raising much money ’ pay cities held hate ra… https : //t.co/3svEONpdcD,"Georgia, USA"
Thu Mar 05 01:23:31 +0000 2020, Nothing shameless strangulating students ’ voices campuses meant flourish . To prevent discussion CAA Ambedkar Univ admin got police lock gates . Ucan lock gates ’ imprison minds risen defend republic https : //t.co/uxZQjSDUoc,Bangkok
Thu Mar 05 01:23:40 +0000 2020," Home minister @ AmitShah guns opposition CAA.. politician , every right so.. ’ heard word remorse loss 46 lives law order Delhi HM ’ principal task . Some expression regret would expected , ? Agree ?",New Delhi
Thu Mar 05 01:23:45 +0000 2020, @ zeenews find root cause n put behind bars instigating।,"Lucknow, India"
Thu Mar 05 01:23:57 +0000 2020," # Exposed Here Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . https : //t.co/nxRmkIxiav",Ajmer
Thu Mar 05 01:24:04 +0000 2020, Just thoughts : Since NRC raising much money ’ pay cities held hate rallies money Trump . ? They stick taxpayers bills .,"Georgia, USA"
Thu Mar 05 01:24:12 +0000 2020, What kind hate ? Disgusting . Law enforcement cornered & amp ; attacked stones . And crooks temerit… https : //t.co/1WLqOa9VcK,
Thu Mar 05 01:24:14 +0000 2020," Rift world 's 2nd biggest religion , Islam & amp ; 3rd biggest , Hinduism widening India CAA . Time righ… https : //t.co/OPTJUEA7QH",Opp. Cement Shop - Priya Nagar
Thu Mar 05 01:24:20 +0000 2020, Just thoughts : Since NRC raising much money ’ pay cities held hate ra… https : //t.co/HCL2DNwj19,"Georgia, USA"
Thu Mar 05 01:24:21 +0000 2020, Reversal Hartmann 's procedure patients following failed colorectal coloanal anastomosis : analysis 45… https : //t.co/nFgfy1JGlW,"Weston, FL"
Thu Mar 05 01:24:39 +0000 2020, Clearly @ ReallySwara mocking oppressed Dalits ran away Paki land biggest beneficiaries C… https : //t.co/TKFQLZGqHV,"Singapore / Hyderabad, India"
Thu Mar 05 01:24:54 +0000 2020," “ Having served Central Reserve Police Force ( CRPF ) 22 years retired head constable 2002 , difficult 58-year-old Aish Mohammad come terms situation makeshift relief camp northeast Delhi . ”",🏳️‍🌈
Thu Mar 05 01:24:56 +0000 2020, Coronavirus Scare : CAA Mandates Virtual Meetings Between Agents With Clients & amp ; Grounds Flights For Next Two Weeks A… https : //t.co/IHs42R6WQM,
Thu Mar 05 01:24:57 +0000 2020," Listen @ CAA wan na see ads Zayn EVERYWHERE , want tons interviews , want SNL , want lot… https : //t.co/R2ZWwCh1Vc","The parking lot, in Liam's car"
Thu Mar 05 01:25:03 +0000 2020," @ TheMFGuy1 In next months people bothered C virus . There less talk Eco slowdown , Anti CAA protests etc .",
Thu Mar 05 01:25:06 +0000 2020," Muzammil maintains 24 February , gone protest site Babarpur metro station bring mother back , instead cornered beaten sticks police . # DelhiRiots Reports @ TheQuint https : //t.co/MqkSvKwPDf",ظُلم کے خلاف زنگ
Thu Mar 05 01:25:12 +0000 2020," What kind hate ? Disgusting . Law enforcement cornered & amp ; attacked stones . And crooks temerity call pogrom . I tried finding answer wrong # CAA & amp ; affects Indian citizens . All I heard spirit India , secularism threat BS",
Thu Mar 05 01:25:25 +0000 2020, @ mariawirth1 @ Swamy39 @ narendramodi Instead refraining hatred found new way demean Hinduism targeting Brahmins . These days use word Hindutva Brahminism target Sanatan Dharma . During CAA protests saw clearly .,"Pune, India"
Thu Mar 05 01:25:26 +0000 2020," Right point ! @ AmanWadud : “ The Indian Constitution , unparralled document history modern nations , guarantees right live dignity . The NRC exercise , implemented , deny right. ” # DelhiPogrom2020 Watch live : https : //t.co/TIML1yCdKn https : //t.co/hU2eht4dcK",London
Thu Mar 05 01:25:28 +0000 2020, RT @ OpIndia_com : A woman Aligarh revealed husband used forcibly send attend anti-CAA dharna . https : //t.co/zmhc9Bd…,
Thu Mar 05 01:25:56 +0000 2020," How many know Harsh Mander , wants justice done streets , quit IAS wake Godhra riots ? Later got appointed member National Advisory Council Sonia Gandhi . He 's guy threatened declare muslim # CAA !",
Thu Mar 05 01:26:04 +0000 2020, RT @ sanjaykhilar : Is statement @ PChidambaram_IN ? ? I think 's @ RahulGandhi .,"Kendrapara, India"
Thu Mar 05 01:26:05 +0000 2020, @ IndiasMuslims @ tperkins @ USCIRF Ashutosh - 4 ways # CAA defeated case . 1 . Court oversight 2 . State refusal comply 3 . Non-violent protests 4. International condemnation media government channels . ? ? Diplomatic denunciation better outright denunciation ? ?,Proud Indian 
Thu Mar 05 01:26:16 +0000 2020, saddest thing zayn went wanting tour excited album even promoting new… https : //t.co/nkqijHmdwa,𝕤𝕙𝕖/𝕙𝕖𝕣
Thu Mar 05 01:26:17 +0000 2020, RT @ vinod_sharma : Like small amendment made India 's boundaries 1947 !,Kanpur
Thu Mar 05 01:26:32 +0000 2020," They need humiliation hands India realize ... . India going deport , exile , kill rape millions Begali origin Muslims ... witch ruling BD remains Indian mistress .",
Thu Mar 05 01:26:50 +0000 2020, So grateful hosted @ AmanWadud @ HarvardLawHRP event Harvard Law School impending Stateless… https : //t.co/3WchlmSqOu,
Thu Mar 05 01:27:03 +0000 2020," We must rightly condemn violence hear plainly see evidence directed towards peaceful Hindu community- muslim school terrace . So International Media ? Cowering , ’ . Spineless insipid anti Hindu propagandists . 🥊","Darbhanga, India"
Thu Mar 05 01:27:03 +0000 2020," As protests new citizenship law sweep country , signs authorities condoning even instigating violence India ’ Muslims alarmed . https : //t.co/8f0gTlNx3D",United States of America
Thu Mar 05 01:27:08 +0000 2020, RT @ yehlog : Excellent stuff @ AmanWadud . Informative point https : //t.co/x0oMp4lsmp,
Thu Mar 05 01:27:27 +0000 2020," @ sardesairajdeep @ harsh_mander Activist bullshit ! ! , Illeatrate 4 lines ca n't understd # caa , PFI agent , thy d… https : //t.co/Q6qUXpcQJn",
Thu Mar 05 01:27:41 +0000 2020, Voices Indians US needed heard . # AHoliAgainstHindutva platform raise voices f… https : //t.co/VGGnJNCJ3a,"Houston, TX"
Thu Mar 05 01:27:45 +0000 2020," Anti-Caa protest profession , innocent muslim ladies sent Shahinbagh.They n't know even meaning of… https : //t.co/oup5YRxOLL",Goa
Thu Mar 05 01:27:47 +0000 2020, @ NarenMenon1 I heard new term I confronted someone stating constitution discriminatory wi… https : //t.co/8naRhtVvuk,
Thu Mar 05 01:27:49 +0000 2020, @ ishkarnBHANDARI I think 's self goal @ UN_HRC . @ UN_HRC foolish enough oppose humanitarian act like CA… https : //t.co/mB7VlmWKRN,Kolkata
Thu Mar 05 01:27:51 +0000 2020," Bomb threat Chennai BJP office . Letter , reportedly one Hussain , states , PM Modi & amp ; HM Amit Shah w… https : //t.co/NH02tAP2x2",Bharath
Thu Mar 05 01:28:16 +0000 2020, # UNHRC application # SupremeCourt minces words criticising # CAA . The plea says # CAA puts Muslim migrants risk & amp ; law issues reasonableness & amp ; objectivity . It also says # CAA may sync India 's commitment international covenants . https : //t.co/Y9FfiVE77w,
Thu Mar 05 01:28:35 +0000 2020, So grateful hosted @ AmanWadud @ HarvardLawHRP event Harvard Law School impending Statelessness # NRCAssam crisis threats nationwide # NRC . He amazing work representing folks detention centres . Watch imp testimony @ USCIRF,"Guwahati, INDIA "
Thu Mar 05 01:28:36 +0000 2020," Bomb threat Chennai BJP office . Letter , reportedly one Hussain , states , PM Modi & amp ; HM Amit Shah assassinated # CAA implemented . https : //t.co/2sgi2Sa6Km",Dumeels land
Thu Mar 05 01:28:37 +0000 2020, @ Ethirajans CAA already implemented .,
Thu Mar 05 01:28:44 +0000 2020, # AssamNRC clearly shows NRC exercise could satisfy anyone including BJP . And Modi-Shah Dou team adamant & amp ; unyielding behest NRC/NPR attributed EGO dividing society religion favouring votebank,
Thu Mar 05 01:28:56 +0000 2020," Unprecedented understatement . Indian Constitution , citizenship , democracy , even judiciary discussed @ USCIRF USCIRF . Everything India internationalised .",New Delhi
Thu Mar 05 01:29:00 +0000 2020, It 's # NEWINDIA PM @ narendramodi HM @ AmitShah India crashes `` Freedom Index '' The steep fall blamed o… https : //t.co/6knLnGItt0,"Kolkata, India"
Thu Mar 05 01:29:01 +0000 2020, @ AmanWadud : The threat nationwide # NRC discriminatory # CAA instilled fear minds Muslims a… https : //t.co/MG2mJ2oMyz,Between a cage and a flight
Thu Mar 05 01:29:04 +0000 2020, @ mbachelet fallen false narrative Muslims biased western media . 🙃,"New York, USA"
Thu Mar 05 01:29:05 +0000 2020, Voices Indians US needed heard . # AHoliAgainstHindutva platform raise voices fascist regime India . Take # CAA back . Support # universityofhouston,
Thu Mar 05 01:29:09 +0000 2020, @ zoo_bear @ Pooja_Chaudhuri comments SC ? thinks intelligent honorable judg… https : //t.co/TvWHPbzgL9,"Nagri, India"
Thu Mar 05 01:29:10 +0000 2020, Does mean I need start saving money,
Thu Mar 05 01:29:22 +0000 2020, @ khanumarfa @ PavanK_Varma @ thewire_in Yes Nitish ji support CAA,
Thu Mar 05 01:29:22 +0000 2020, better manage well,but daddy i love him
Thu Mar 05 01:29:28 +0000 2020," They probably wanted wait another 30 years build numbers , CAA forced act , use lose / 14",
Thu Mar 05 01:29:31 +0000 2020, So grateful hosted @ AmanWadud @ HarvardLawHRP event Harvard Law School impending Statelessness # NRCAssam crisis threats nationwide # NRC . He amazing work representing folks detention centres . Watch imp testimony @ USCIRF https : //t.co/HerbmXIHrw,ظُلم کے خلاف زنگ
Thu Mar 05 01:29:32 +0000 2020, @ DelhiPolice @ Uppolice @ PMOIndia @ AmitShah @ narendramodi @ desimojito @ rishibagree @ AskAnshul n't lady S… https : //t.co/UcKD5FqLCN,
Thu Mar 05 01:30:24 +0000 2020, @ SUJEET_200 @ khalidbshah @ OmarAbdullah @ MehboobaMufti West Pakistan refugees children finally join state govt c… https : //t.co/aNsJHdgEBT,"Jammu&Kashmir, India"
Thu Mar 05 01:30:30 +0000 2020, This week Albany became third U.S. city pass resolution denouncing Indian government CAA-NRC a… https : //t.co/Zqhl0OwX69,"Boston, MA"
Thu Mar 05 01:30:31 +0000 2020, Is n't amazing ? I missed Harvard event one Texas caught online..,Between a cage and a flight
Thu Mar 05 01:30:31 +0000 2020, @ sambitswaraj What u want prove u ca n't success divide rule plan . If u expose showing 3 four womens It… https : //t.co/m42GZnvpwQ,
Thu Mar 05 01:30:34 +0000 2020," Sir , needs vote bank . She Muslims Bangladeshi Muslims . People streets Kolkata te… https : //t.co/HveUVxJ03s","Guwahati, India"
Thu Mar 05 01:30:45 +0000 2020, Wish would tried show true face radical islamists coving story plenty.The lik… https : //t.co/jceIO2A4Yx,"Bengaluru South, India"
Thu Mar 05 01:31:06 +0000 2020," @ MohdNas61175486 @ IshitaS34000124 Bro India secular country , made forcefully illegally Gandh… https : //t.co/wkQBAw7B6X","Atlanta, United States"
Thu Mar 05 01:31:11 +0000 2020," Stop believing lies half truths CAA . Here well articulated explanation @ SadhguruJV ji . I urge everyone , especially youth , watch get historical perspective need CAA . Do share others . # IndiaSupportsCAA https : //t.co/E412q2b0K2","banepa,kabre"
Thu Mar 05 01:31:21 +0000 2020," Anti-CAA riots India establishing Sharia , Nothing Else ! In 2017 , SP leader Mavia Ali said , '' We 're Muslims first , Indians later - If law clashes Islam , wo n't follow , Constitution , Parliament . We loyal country . '' # Jihad https : //t.co/3T9EirFAri",Universe
Thu Mar 05 01:31:27 +0000 2020," @ dviyer Whose stupid idea ? # HoliagainstHindutva ... You always oppose BJP , Oppose Modi , Oppose CAA , .. But earth bring Holi Festival Hindutva ? All gives strength power BJP supporters reason CAA good India",
Thu Mar 05 01:31:38 +0000 2020, RT @ ppandey96 : Support CAA . Oppose people using Indian festivals petty interest. # HoliagainstHindutva,
Thu Mar 05 01:31:41 +0000 2020," CAA lawyers considering legal action @ SOAS EuroPal , promoted # antisemitic conspiracy myth , allowed deliver # antisemitism training https : //t.co/QvA3vrkS0B","South West, England"
Thu Mar 05 01:31:50 +0000 2020," Hmmm.. I wonder whatever happened 'Welcome Refugees ' banners flying proudly Europe long ago 🤔 I also wonder whether UNHCR file case Greece EU , like idiotic counterparts India # CAA https : //t.co/SL7IbfywKi",India
Thu Mar 05 01:31:50 +0000 2020, RT @ Majordevendra : Whoever graded idiot law exams must tried negligence locked away .,Kanpur
Thu Mar 05 01:31:57 +0000 2020, Must watch understand horrific implications # NRC # CAA # NPR,"Bengaluru, India"
Thu Mar 05 01:32:01 +0000 2020," Unprecedented understatement . Indian Constitution , citizenship , democracy , even judiciary discussed @ USCIRF USCIRF . Everything India internationalised . https : //t.co/I4EhvJuCRE", France
Thu Mar 05 01:32:23 +0000 2020, # ZAYNISCOMING ✨ All hail new talent agency @ zaynmalik signed . So eager see store Za… https : //t.co/B0OSKnUdIP,India
Thu Mar 05 01:32:26 +0000 2020," . @ AmanWadud : “ The Indian Constitution , unparralled document history modern nations , guarantees right live dignity . The NRC exercise , implemented , deny right ... ” # DelhiRiots2020",
Thu Mar 05 01:32:32 +0000 2020," Major dharna NPR # Ranchi tomorrow , Adivasi , Muslim & amp ; groups . @ HemantSorenJMM expressed concerns NRC 's time Jharkhand passes resolution . Please amplify , say hi ! Looking new friends Ranchi 😁 # Reject_CAA_NRC_NPR","Bengaluru, India"
Thu Mar 05 01:32:48 +0000 2020," @ vivekagnihotri @ AltNews It would much helpful explicitly point reported wrongly , rath… https : //t.co/8KRc5okFlM",
Thu Mar 05 01:33:01 +0000 2020, LIVE WEBCAST OF USCIRF hearing CAA religious freedom US Congress Please try tune free post social media Starts 2:30 pm EST https : //t.co/Vv8gaXHmLO @ SvIndiaDmocracy @ DilshadDAli @ UNHumanRights @ UN @ USCIRF,
Thu Mar 05 01:33:11 +0000 2020, @ anti_fascistt @ Shhhh83205871 @ Shaharyar__Alam @ IndiaToday @ Geeta_Mohan India remain secular even afte… https : //t.co/5iRxVNGq1x,"Ghaziabad, India"
Thu Mar 05 01:33:20 +0000 2020, LET 'S GO ZAYN WORLD DOMINATION,우리 이젠 안녕 || 우리 다시 만나
